id;y_predito;y_probabilidade
259290;1;0.78
273643;1;0.61
221300;1;0.8
158373;1;0.64
91031;1;0.64
215663;1;0.83
250742;1;0.85
110294;1;0.77
2117;1;0.92
66205;1;0.75
198771;1;0.81
53541;1;0.52
7092;0;0.45
125552;1;0.78
74481;1;0.72
154958;1;0.97
30479;1;0.7
95118;1;0.82
86076;1;0.75
270887;1;0.6
146979;1;0.6
74202;1;0.75
14476;0;0.43
197894;1;0.91
268736;1;0.82
210343;1;0.83
281413;1;0.73
188535;1;0.87
259157;1;0.86
113182;1;0.72
194722;1;0.94
59816;1;0.89
53911;1;0.86
32397;1;0.84
232845;1;0.61
247662;1;0.63
61799;1;0.84
33951;1;0.61
193410;1;0.83
222710;1;0.71
12950;1;0.79
60545;1;0.92
112986;0;0.49
84799;1;0.75
17169;1;0.57
123406;0;0.24
143640;0;0.48
198698;1;0.52
232362;1;0.84
80568;1;0.76
131212;1;0.82
15407;1;0.93
19834;1;0.67
283313;1;0.71
286578;1;0.71
164016;1;0.63
109846;1;0.57
132846;1;0.74
229000;0;0.5
53623;1;0.77
166363;1;0.51
10014;1;0.51
227134;1;0.85
247068;1;0.88
271002;1;0.84
160577;1;0.83
241844;1;0.92
77194;1;0.8
272846;1;0.78
160354;1;0.81
82411;1;0.52
29376;1;0.86
280420;1;0.72
185685;1;0.72
126927;1;0.85
97507;1;0.95
79851;1;0.63
47550;1;0.51
127681;1;0.9
96201;1;0.69
230219;1;0.98
137557;0;0.44
70748;1;0.81
4335;1;0.85
243257;1;0.89
201520;1;0.57
85372;1;0.94
62348;1;0.66
72368;1;0.9
92074;1;0.83
76813;1;0.89
253280;1;0.93
263446;1;0.84
104456;1;0.86
93947;1;0.62
202182;1;0.82
128586;1;0.74
153407;1;0.81
117806;1;0.88
83797;1;0.87
103232;1;0.73
283080;1;0.84
217296;1;0.74
172761;1;0.81
229026;0;0.49
249143;1;0.84
267719;1;0.7
247633;1;0.66
20197;1;0.95
247392;1;0.95
133325;1;0.59
142953;1;0.86
220612;1;0.85
280558;1;0.57
135591;1;0.85
223979;1;0.91
225987;1;0.91
3237;1;0.87
153175;1;0.85
34398;1;0.85
244855;1;0.71
79236;1;0.58
94932;1;0.9
174955;1;0.8
34783;0;0.49
228066;1;0.86
180226;1;0.95
280183;1;0.82
185429;1;0.72
166738;1;0.58
203757;1;0.84
222428;1;0.77
265018;1;0.89
126647;1;0.85
78619;1;0.9
127587;1;0.88
40650;1;0.94
66085;1;0.68
239369;1;0.64
25893;1;0.72
26646;1;0.57
212913;1;0.61
259907;1;0.84
280094;1;0.8
64751;1;0.94
240790;1;0.72
36892;1;0.65
61880;1;0.89
281144;1;0.8
38045;1;0.85
208239;1;0.84
23292;1;0.83
251388;1;0.88
96458;1;0.72
102009;1;0.77
131052;1;0.9
183046;1;0.84
218535;1;0.85
122186;1;0.84
177494;1;0.9
188833;1;0.9
103948;1;0.52
235063;1;0.83
168652;1;0.81
168793;1;0.63
137549;1;0.6
236514;1;0.67
24600;1;0.88
72162;1;0.8
239316;1;0.76
104124;1;0.77
74579;1;0.7
142888;1;0.85
246101;1;0.89
188799;1;0.68
6146;1;0.74
273596;1;0.67
104610;1;0.61
86174;1;0.83
84234;1;0.9
99025;1;0.82
19521;1;0.7
74278;1;0.9
197125;1;0.9
196603;1;0.85
150881;1;0.73
275743;1;0.84
100696;1;0.76
149446;1;0.59
172254;0;0.43
36603;1;0.92
199851;1;0.85
115091;1;0.67
194947;1;0.83
9143;1;0.91
161108;1;0.86
103688;1;0.84
59117;1;0.68
133243;1;0.84
76625;1;0.72
153661;1;0.87
101629;1;0.94
190361;1;0.81
141256;1;0.77
139593;1;0.67
275485;1;0.86
103537;1;0.81
19281;1;0.88
201779;1;0.9
238219;1;0.88
81631;1;0.86
191030;1;0.74
152730;0;0.5
41956;1;0.87
82738;1;0.81
30960;1;0.85
119613;1;0.67
123701;1;0.86
174449;1;0.62
251291;1;0.82
88887;1;0.75
251589;1;0.83
26167;1;0.7
173601;1;0.62
172149;1;0.88
222240;1;0.71
124335;1;0.79
244179;1;0.86
46813;0;0.42
75152;1;0.87
121738;1;0.78
211712;1;0.77
163440;1;0.84
36206;1;0.63
39089;1;0.85
80354;1;0.83
269590;1;0.95
15115;1;0.87
259744;1;0.72
139394;1;0.9
207435;1;0.63
219178;1;0.93
89378;1;0.66
107091;1;0.58
264520;1;0.71
277289;1;0.75
133201;1;0.88
111153;1;0.79
15533;1;0.83
108147;1;0.65
262174;1;0.85
123484;1;0.64
127561;1;0.85
240955;1;0.83
209801;1;0.84
119937;1;0.82
73062;1;0.92
87049;1;0.7
151538;1;0.66
148026;1;0.89
132034;1;0.66
5991;1;0.69
193979;1;0.96
258790;1;0.95
273509;0;0.48
117886;1;0.64
225712;1;0.85
176640;1;0.89
242742;1;0.72
256220;1;0.91
53974;1;0.82
221938;1;0.86
111400;1;0.88
110616;0;0.46
111322;1;0.9
112392;1;0.72
6515;1;0.84
102869;1;0.84
80947;1;0.57
67157;1;0.87
83614;1;0.87
243937;1;0.87
240513;1;0.9
265055;1;0.75
88444;1;0.56
14090;1;0.78
107899;1;0.82
207967;1;0.84
43980;1;0.69
155775;1;0.84
174566;1;0.89
43882;1;0.74
159957;1;0.83
202843;1;0.92
150853;1;0.71
191174;1;0.55
151280;1;0.72
247532;1;0.9
244393;1;0.61
229102;1;0.82
256870;1;0.66
253059;1;0.62
88624;1;0.69
243020;1;0.73
191856;1;0.85
27694;1;0.92
153706;1;0.79
1901;1;0.77
54598;1;0.7
26323;1;0.72
51339;1;0.85
169058;1;0.82
208295;1;0.83
267302;1;0.63
5311;1;0.83
226419;1;0.83
264682;1;0.56
180559;1;0.76
140148;1;0.77
282397;1;0.66
190325;1;0.8
257479;1;0.58
164068;1;0.93
51738;1;0.96
184922;1;0.88
3787;1;0.83
194979;1;0.83
167568;1;0.88
198945;1;0.8
237061;1;0.55
86844;1;0.66
108255;1;0.83
187902;1;0.87
239543;1;0.62
143007;1;0.88
48847;1;0.8
188578;1;0.61
239577;1;0.93
276462;1;0.67
273882;1;0.81
37789;1;0.71
196425;1;0.8
38103;1;0.77
160980;0;0.47
118333;1;0.89
144976;0;0.5
69785;1;0.78
144539;1;0.7
287628;1;0.86
193731;1;0.75
25136;1;0.82
8332;1;0.66
52443;1;0.69
248254;1;0.84
270082;1;0.91
63761;1;0.79
163913;1;0.92
166532;1;0.67
16806;1;0.55
118588;1;0.66
25222;1;0.83
136513;1;0.67
82449;1;0.69
243002;1;0.84
204320;1;0.89
69298;1;0.64
137406;1;0.76
155100;1;0.63
30107;0;0.42
251073;1;0.93
75781;1;0.85
50482;1;0.62
195115;1;0.8
14768;1;0.51
124210;1;0.86
279108;1;0.51
56927;1;0.87
243971;1;0.8
217194;0;0.48
167350;1;0.82
93697;1;0.67
282104;1;0.81
16094;1;0.72
71305;1;0.68
78827;1;0.65
118553;1;0.75
122630;1;0.77
143516;1;0.51
221259;1;0.73
176198;1;0.87
202353;1;0.9
187433;1;0.85
8665;1;0.89
208435;1;0.88
198737;1;0.91
246058;1;0.95
5297;1;0.85
37840;1;0.75
147632;1;0.85
153286;1;0.61
53127;1;0.83
273584;1;0.96
16891;1;0.6
19283;1;0.83
121867;1;0.87
107029;1;0.7
76616;1;0.9
98665;1;0.8
114197;1;0.75
221688;0;0.48
258988;1;0.69
172248;1;0.92
69254;1;0.95
234469;1;0.61
136899;1;0.83
62004;1;0.86
129765;1;0.68
275742;1;0.88
182691;1;0.88
164533;1;0.77
165647;1;0.84
136640;1;0.78
75731;1;0.67
87974;1;0.69
88722;1;0.78
35619;1;0.83
33062;1;0.53
264295;1;0.84
224664;1;0.84
7846;1;0.9
91606;1;0.92
64776;1;0.79
118175;1;0.77
89284;1;0.71
117604;1;0.83
111150;1;0.74
262170;1;0.89
263101;1;0.94
227509;1;0.65
83849;1;0.81
34353;1;0.82
132186;1;0.57
17941;1;0.95
288982;1;0.81
122102;0;0.49
107588;1;0.85
75372;1;0.91
19935;1;0.7
123960;1;0.84
195659;1;0.6
74037;1;0.81
159568;1;0.83
160367;1;0.81
14971;1;0.85
260754;1;0.57
60942;1;0.88
125218;1;0.9
249605;1;0.78
215157;1;0.9
82213;1;0.9
128590;1;0.82
98306;1;0.63
196708;1;0.82
259706;1;0.62
257998;1;0.85
288083;1;0.57
46966;1;0.92
46978;1;0.7
247826;1;0.86
65419;1;0.61
123446;1;0.61
54075;1;0.85
11393;1;0.64
1098;1;0.87
36398;1;0.92
76300;1;0.88
37653;1;0.93
128655;1;0.76
79444;1;0.52
3306;1;0.67
289370;1;0.62
73559;0;0.47
24223;1;0.69
93367;1;0.83
5570;0;0.49
135071;1;0.96
228119;1;0.95
5827;1;0.67
139980;1;0.89
70925;1;0.77
95571;1;0.89
183227;1;0.69
155306;1;0.86
251825;1;0.85
280466;1;0.91
213929;1;0.8
239791;1;0.83
201640;1;0.84
94810;1;0.8
14449;1;0.77
143597;1;0.87
220225;1;1.0
196121;1;0.65
268964;1;0.52
56374;1;0.6
141866;1;0.73
77643;1;0.52
271702;1;0.67
99939;1;0.86
112884;1;0.87
191555;1;0.84
229829;1;0.79
189409;1;0.8
166025;1;0.67
17900;1;0.86
243509;1;0.95
131056;1;0.57
203393;1;0.86
135796;1;0.85
54238;1;0.89
191750;1;0.94
21753;1;0.63
150111;1;0.79
199069;1;0.76
75060;1;0.64
114435;1;0.91
206141;1;0.94
206610;1;0.63
198783;1;0.71
284336;1;0.87
14067;1;0.8
236152;1;0.83
10900;1;0.57
288210;1;0.7
41447;1;0.83
173986;1;0.91
109956;0;0.49
171832;1;0.82
78883;1;0.9
63684;1;0.87
218843;1;0.78
79690;1;0.87
133675;1;0.84
66075;1;0.69
4668;1;0.91
184724;1;0.78
139485;1;0.83
160217;1;0.82
289269;1;1.0
203863;1;0.83
9728;1;0.79
238022;1;0.58
87997;1;0.63
30726;1;0.83
238443;1;0.88
228074;1;0.79
109877;1;0.86
69281;1;0.74
87135;1;0.88
118795;1;0.94
65301;1;0.66
4259;0;0.44
185420;1;0.61
159285;1;0.97
185297;1;0.73
278696;1;0.58
225916;1;0.66
238475;1;0.73
229238;1;0.82
177036;1;0.83
60978;1;0.85
237840;1;0.53
277764;1;0.92
266191;0;0.43
163587;1;0.84
282223;1;0.79
34203;1;0.56
31814;1;0.89
174186;1;0.86
109833;1;0.96
24735;0;0.48
52412;1;0.84
28261;1;0.56
240904;1;0.88
39144;1;0.74
103575;1;0.84
145788;1;0.71
206491;1;0.51
63980;1;0.95
226334;1;0.84
233723;1;0.82
93461;1;0.89
30871;1;0.81
177391;1;0.85
227180;1;0.59
208014;1;0.7
80701;0;0.45
226025;0;0.45
90197;1;0.64
51530;1;0.86
57713;1;0.79
53592;1;0.82
286468;0;0.5
204988;1;0.79
247196;1;0.69
66614;1;0.59
276784;1;0.71
62987;1;0.69
13205;1;0.58
47644;1;0.57
178639;1;0.89
136377;1;0.58
56217;1;0.91
72687;0;0.49
147245;1;0.83
39202;1;0.62
17159;0;0.5
179683;1;0.57
145326;1;0.63
74412;1;0.87
182983;1;0.83
41881;1;0.56
162182;1;0.75
241169;1;0.65
90607;1;0.89
277365;1;0.69
212405;1;0.85
38790;1;0.96
29434;1;0.8
274766;0;0.5
173939;1;0.89
192104;1;0.87
76849;1;0.58
98861;1;0.78
27687;1;0.87
118697;1;0.91
1865;1;0.87
134975;1;0.89
214069;1;0.7
251143;1;0.83
111746;1;0.68
202628;1;0.82
136432;1;0.75
223893;1;0.91
103665;1;0.7
116700;1;0.77
241118;1;0.88
269186;1;0.67
31646;0;0.45
40340;1;0.89
231271;1;0.75
45990;0;0.47
48291;1;0.84
207887;1;0.91
31953;1;0.9
25685;1;0.82
280765;1;0.9
70309;1;0.66
259021;0;0.42
263319;1;0.91
191523;1;0.94
271977;1;0.86
272719;1;0.89
232922;1;0.88
147007;1;0.71
223936;1;0.7
126429;1;0.57
74478;1;0.86
235134;1;0.81
230595;1;0.89
257228;1;0.76
257585;1;0.9
187764;1;0.8
229642;1;0.79
118417;1;0.85
269182;1;0.93
61785;1;0.75
227860;1;0.72
107769;1;0.9
37219;1;0.62
23161;1;0.77
230530;1;0.61
31974;1;0.91
274697;1;0.81
67381;1;0.76
78082;1;0.79
239786;1;0.71
181902;1;0.91
216109;1;0.59
180250;1;0.66
137790;1;0.94
206702;1;0.86
226135;1;0.55
34254;1;0.7
269701;1;0.8
133880;1;0.91
38480;1;0.87
285253;1;0.94
16254;1;0.9
206819;1;0.83
225984;1;0.93
160863;1;0.71
136969;1;0.85
262288;1;0.72
123431;1;0.82
215092;1;0.74
15474;1;0.77
234307;1;1.0
210692;1;0.8
27825;1;0.84
263659;1;0.92
97855;1;0.85
252264;1;0.82
36053;1;0.91
164195;1;0.89
68182;1;0.61
272576;1;0.86
127961;1;0.83
211064;1;0.58
262638;1;0.89
217439;0;0.45
39965;1;0.84
26183;1;0.88
195784;1;0.51
41728;1;0.85
148769;1;0.72
237470;1;0.73
233383;1;0.93
271232;1;0.88
50256;1;0.8
28676;1;0.92
107987;1;0.9
177311;1;0.85
58358;1;0.81
143978;1;0.88
227321;1;0.64
146398;1;0.91
62243;1;0.65
175992;1;0.85
266631;1;0.89
111381;1;0.85
219352;1;0.82
196307;1;0.8
67361;1;0.79
126221;1;0.87
144987;1;0.66
95458;1;0.56
68932;1;0.88
50585;1;0.76
53633;1;0.81
196138;1;0.93
181613;1;0.91
235939;1;0.58
38208;1;0.9
119484;1;0.89
175484;1;0.89
51279;1;0.77
208859;1;0.77
66537;1;0.74
14112;1;0.8
191793;1;0.78
271797;1;0.62
160691;1;0.91
6763;1;0.8
244415;1;0.55
44570;0;0.44
210006;1;0.65
123485;1;0.84
155718;1;0.76
142472;1;0.84
226908;1;0.87
225998;1;0.55
118593;1;0.61
156242;1;0.68
258907;1;0.62
175352;1;0.67
227047;1;0.8
36751;1;0.74
105129;1;0.8
228070;1;0.65
32179;1;0.9
201101;1;0.81
153118;1;0.83
196222;1;0.87
46904;1;0.67
121329;1;0.86
59298;1;0.55
108819;1;0.85
42650;1;0.86
27585;1;0.9
74198;1;0.81
75585;1;0.8
132725;1;0.88
155908;1;0.83
122446;1;0.92
173519;1;0.84
197151;1;0.82
255548;1;0.77
257591;1;0.52
152123;1;0.96
273476;1;0.9
75179;1;0.52
264403;1;0.72
62678;1;0.85
28089;1;0.85
281074;1;0.74
230134;1;0.89
73331;1;0.66
201770;1;0.92
157136;1;0.77
228551;1;0.92
261964;0;0.47
357;1;0.82
187070;1;0.78
41940;1;0.72
1437;1;0.79
151942;1;0.89
84734;1;0.79
91681;1;0.86
281793;1;0.77
226072;1;0.54
1026;1;0.92
111434;1;0.77
242932;1;0.92
224073;1;0.91
267784;1;0.67
90577;1;0.78
102271;1;0.8
11138;1;0.61
133723;1;0.82
133195;1;0.9
235512;1;0.92
150499;0;0.48
214370;1;0.61
220739;1;0.78
124711;1;0.84
66647;1;0.79
40861;1;0.9
7466;1;0.87
122238;1;0.73
53979;1;0.83
3657;1;0.88
59285;1;0.84
196824;1;0.78
203078;1;0.7
53214;1;0.99
182560;1;0.92
49597;1;0.69
87342;1;0.91
258821;1;0.63
95985;1;0.81
194677;1;0.86
273685;1;0.61
54455;1;0.91
236315;1;0.78
66174;1;0.83
35778;1;0.7
278927;1;0.68
277234;1;0.69
45233;1;0.62
38433;1;0.69
54197;1;0.77
229979;1;0.75
104181;1;0.58
190899;1;0.9
141033;1;0.77
204394;1;0.55
106430;1;0.85
103592;1;0.86
245202;1;0.78
184553;1;0.72
241081;1;0.7
273851;1;0.82
191243;1;0.79
181396;1;0.8
120096;1;0.59
54925;1;0.71
209367;1;0.78
87807;1;0.84
244446;1;0.89
27496;1;0.52
28012;1;0.88
282555;1;0.76
165460;1;0.7
33076;1;0.9
175101;1;0.78
110532;1;0.67
10609;1;0.62
56200;1;0.53
189496;1;0.64
143902;1;0.67
8948;1;0.84
39363;1;0.95
275945;1;0.69
273505;0;0.49
288345;1;0.68
240174;1;0.94
244495;0;0.47
160341;1;0.89
26478;1;0.9
105364;1;0.82
278701;1;0.84
110787;1;0.84
177911;1;0.72
56959;1;0.89
190249;1;0.51
257504;1;0.91
52642;1;0.86
112299;0;0.45
125290;1;0.85
288593;1;0.89
152218;1;0.77
152056;1;0.82
18824;1;0.91
273822;1;0.87
120560;1;0.58
27554;1;0.8
204162;1;0.84
198790;1;0.64
186423;1;0.75
203889;1;0.63
9183;1;0.82
35108;1;0.59
156281;1;0.93
214537;1;0.6
210705;1;0.83
172101;1;0.71
87593;1;0.78
259586;1;0.92
189369;1;0.92
261259;1;0.75
191062;1;1.0
49930;1;0.79
131483;1;0.76
87772;0;0.18
203207;1;0.74
209063;1;0.92
5458;1;0.69
76610;1;0.65
53162;1;0.67
167772;1;0.96
69580;1;0.86
54065;1;0.86
98977;1;0.81
25872;1;0.86
184022;1;0.79
121262;1;0.9
143412;0;0.42
79512;1;0.97
235454;1;0.85
285100;1;0.83
149533;1;0.88
66596;1;0.84
47736;1;0.58
134949;1;0.78
115485;1;0.91
225864;1;0.99
148031;1;0.83
51474;1;0.85
39366;1;0.67
17734;1;0.88
160399;1;0.85
131501;1;0.69
161222;1;0.61
36564;1;0.9
32897;1;0.76
26689;1;0.74
34802;1;0.91
140088;1;0.74
104552;1;0.83
72292;1;0.78
165047;1;0.7
248242;1;0.84
125014;1;0.85
188373;1;0.77
50685;1;0.94
259484;1;0.7
47042;1;0.83
3150;1;0.69
288521;1;0.8
112068;1;0.77
260954;1;0.73
2818;1;0.91
154693;1;0.88
222532;1;0.8
66938;1;0.74
113419;1;0.82
165994;1;0.86
229230;1;0.9
138175;1;0.87
9111;1;0.65
34260;1;0.85
79338;1;0.63
166450;1;0.89
65121;1;0.89
246935;1;0.87
211582;1;0.89
111648;1;0.87
101672;1;0.86
135844;1;0.69
160777;1;0.8
52869;1;0.82
225790;1;0.76
278110;1;0.6
139038;1;0.8
161948;1;0.78
282756;1;0.86
279728;1;0.81
184162;1;0.53
285711;1;0.8
276241;1;0.61
255179;1;0.61
201704;1;0.69
56892;1;0.82
201037;1;0.74
11342;1;0.66
282914;1;0.88
255566;1;0.86
266113;1;0.67
261772;1;0.57
237772;1;0.83
95429;1;0.58
117664;1;0.63
19764;1;0.81
7450;1;0.72
278620;1;0.87
114220;1;0.7
95846;1;0.64
65162;1;0.8
136732;1;0.67
6924;1;0.81
284671;1;0.68
192060;1;0.85
95081;1;0.71
224085;1;0.64
34998;1;0.96
24806;1;0.63
80205;1;0.89
228055;1;0.73
93910;1;0.53
113406;1;0.7
88885;1;0.71
158100;1;0.65
3794;1;0.74
118749;1;0.71
209507;0;0.49
168957;1;0.85
260572;0;0.49
258214;1;0.82
237705;1;0.73
66817;1;0.81
71466;1;0.86
39579;1;0.91
184607;1;0.74
167452;1;0.8
181376;1;0.87
286432;1;0.88
48315;1;0.67
117052;1;0.94
21313;1;0.99
127573;1;0.56
92800;1;0.92
13898;1;0.74
117111;1;0.88
151417;1;0.73
131766;1;0.53
33255;1;0.89
209395;1;0.91
161787;1;0.76
21255;1;0.82
78896;1;0.62
140071;1;0.84
152920;1;0.64
63831;1;0.81
145763;1;0.86
45339;1;0.76
56029;1;0.81
148594;1;0.87
164155;1;0.82
51175;1;0.64
253537;1;0.73
10320;1;0.79
240587;1;0.88
144843;1;0.91
178557;1;0.82
222156;1;0.74
114650;1;0.87
188041;1;0.76
80415;1;0.72
32660;1;0.88
74341;1;0.8
242242;1;0.93
70751;1;0.96
69159;1;0.67
157854;1;0.53
157191;1;0.81
184209;1;0.59
81742;1;0.84
90335;1;0.79
236979;1;0.93
250545;1;0.83
228260;1;0.68
103675;1;0.82
102465;0;0.34
8324;1;0.78
121603;1;0.68
257356;1;0.57
279597;1;0.84
246719;1;0.76
248603;1;0.68
111017;1;0.86
54933;1;0.87
132524;1;0.78
79250;0;0.5
251626;1;0.92
207093;1;0.79
212472;1;0.66
257725;1;0.58
226719;1;0.88
244253;1;0.88
284628;1;0.56
98308;1;0.82
4637;1;0.9
135005;1;0.89
243612;0;0.46
97815;1;0.7
70656;0;0.47
13913;1;0.83
178178;0;0.5
254886;1;0.84
145880;1;0.57
37856;1;0.86
226327;0;0.5
59604;1;0.71
152816;1;0.91
286506;1;0.66
63020;1;0.86
144159;1;0.69
198692;1;0.94
96225;1;0.87
134536;1;0.64
76701;1;0.82
190142;1;0.94
196700;1;0.86
89538;1;0.94
123593;1;0.67
58402;1;0.67
49988;1;0.73
14779;1;0.65
117926;1;0.65
225861;1;0.58
20585;1;0.58
275638;1;0.79
3321;1;0.84
118671;1;0.87
225701;1;0.85
114455;1;0.96
167399;1;0.85
26408;1;0.6
155781;1;0.77
255714;1;0.59
228160;1;0.84
284732;1;0.72
137546;0;0.43
233284;1;0.79
139333;1;0.96
87949;1;0.66
159111;1;0.63
83835;0;0.44
140930;1;0.59
134859;1;0.66
46455;1;0.62
176714;1;0.95
242215;1;0.76
221490;1;0.82
57763;0;0.42
61251;1;0.82
150683;1;0.59
219560;1;0.85
31160;1;0.93
169893;1;0.9
115967;1;0.79
96263;1;0.84
216507;1;0.65
263388;1;0.69
254939;1;0.67
182774;1;0.6
135646;1;0.86
39758;1;0.88
167502;1;0.88
74030;0;0.46
211354;1;0.71
75620;1;0.7
5140;1;0.81
9004;1;0.85
245325;1;0.7
218507;1;0.83
17856;1;0.87
218130;1;0.85
25371;1;0.69
186561;1;0.65
260844;1;0.88
187227;1;0.87
240127;1;0.89
133640;1;0.73
56364;1;0.59
230026;1;0.66
217373;1;0.71
90692;1;0.8
25829;1;0.53
198021;1;0.86
54964;1;0.95
174499;1;0.62
106759;1;0.64
58999;1;0.97
109895;0;0.44
237055;1;0.81
68354;1;0.87
168813;1;0.89
223821;1;0.88
263958;1;0.86
270836;1;0.84
47875;1;0.64
286404;1;0.62
124933;1;0.85
240080;1;0.78
136630;1;0.75
35194;1;0.67
17694;1;0.87
196895;1;0.69
80160;1;0.87
159816;1;0.56
253970;1;0.8
189582;1;0.66
115805;1;0.51
63654;1;0.7
55398;1;0.75
143741;1;0.74
162439;1;0.82
216819;1;0.88
280265;1;0.67
65802;1;0.92
267288;1;0.78
184385;1;0.85
285539;1;0.77
212961;1;0.58
78712;1;0.79
106726;1;0.75
134730;1;0.6
77892;1;0.8
232992;1;0.79
112965;1;0.84
203256;1;0.75
132647;1;0.74
135399;1;0.89
107537;1;0.8
105304;1;0.74
213018;1;0.62
148475;1;0.85
280130;1;0.91
12572;1;0.87
93127;1;0.82
249955;1;0.76
133121;1;0.89
145477;1;0.86
142614;1;0.84
253598;1;0.65
161380;1;0.9
61947;0;0.46
245570;1;0.66
241585;1;0.95
235077;1;0.69
235729;1;0.69
251153;1;0.82
251874;1;0.52
250583;1;0.86
237691;1;0.73
204915;1;0.82
51419;1;0.87
104490;1;0.89
47473;1;0.51
202811;0;0.49
36556;1;0.62
232183;1;0.86
5639;1;0.93
115556;1;0.79
225247;1;0.89
67319;1;0.84
139264;1;0.91
245286;1;0.59
229205;1;0.78
228221;1;0.85
97316;1;0.87
84554;1;0.65
68988;1;0.87
145510;1;0.89
52634;1;0.79
222227;1;0.72
25660;1;0.7
112141;1;0.84
137439;1;0.89
150673;1;0.85
88169;1;0.76
28375;1;0.87
12905;1;0.77
201564;1;0.78
109908;1;0.84
176833;1;0.68
196661;1;0.95
164346;1;0.82
87248;1;0.9
230419;1;0.55
122692;1;0.55
84149;1;0.75
131158;1;0.74
168773;1;0.74
71007;1;0.87
253512;1;0.89
176979;1;0.92
69439;1;0.6
127542;1;0.81
195269;1;0.91
80410;1;0.83
19510;1;0.84
88564;1;0.86
116323;1;0.91
70303;1;0.84
160546;1;0.82
125259;1;0.87
30729;1;0.89
257203;1;0.75
161312;1;0.89
54998;1;0.65
114913;1;0.71
151892;1;0.61
69315;1;0.81
124033;1;0.82
287221;1;0.88
163232;1;0.83
280790;1;0.86
118365;0;0.16
261915;1;0.8
38225;1;0.91
184796;1;0.83
109619;1;0.76
144774;1;0.95
216622;1;0.9
140483;1;0.85
279055;1;0.52
232899;1;0.53
137537;1;0.52
28626;1;0.65
236295;1;0.81
152208;1;0.64
224311;1;0.82
166042;1;0.75
69433;1;0.92
8634;1;0.83
152268;1;0.84
110626;1;0.8
135006;0;0.49
227332;1;0.84
26852;1;0.88
64767;1;0.89
40643;1;0.76
266093;1;0.85
26437;1;0.66
250286;1;0.93
266911;1;0.85
243420;1;0.71
140537;1;0.64
40363;0;0.45
154438;1;0.82
78083;1;0.6
165433;1;0.86
107822;1;0.79
227854;1;0.88
220111;1;0.6
125897;1;0.54
246772;1;0.75
89087;1;0.86
51770;1;0.85
82955;1;0.61
59407;1;0.9
73113;1;0.77
212332;1;0.66
123216;1;0.85
151005;1;0.75
26799;1;0.83
217045;1;0.83
82934;1;0.69
149719;1;0.71
136909;1;0.89
44546;1;0.87
280733;1;0.8
153936;1;0.72
160261;1;0.77
150990;1;0.55
1187;1;0.67
206350;1;0.85
220395;1;0.52
257172;1;0.83
265567;1;0.81
19964;1;0.76
95456;1;0.62
69621;1;0.68
279513;1;0.67
284762;1;0.72
214645;1;0.92
209581;1;0.87
130056;1;0.8
120260;1;0.84
115902;1;0.64
248617;1;0.72
192991;1;0.83
55584;1;0.79
73808;1;0.61
255523;1;0.77
98667;1;0.85
86593;1;0.78
96338;1;0.9
203410;1;0.68
194685;1;0.86
68067;1;0.83
67925;1;0.66
247386;1;0.96
229569;1;0.95
65318;1;0.67
191203;1;0.62
67747;1;0.83
129815;1;0.69
38577;1;0.74
275013;1;0.89
85402;1;0.64
271511;1;0.81
89257;1;0.81
32335;1;0.59
41060;1;0.89
220513;1;0.94
121394;1;0.73
112573;1;0.77
134138;1;0.83
181637;1;0.76
52808;1;0.72
2521;1;0.7
280863;1;0.84
223568;1;0.84
231552;1;0.9
26823;1;0.71
248672;1;0.8
195594;1;0.96
3665;1;0.87
110310;1;0.62
261296;1;0.8
186173;1;0.87
184585;1;0.93
36672;1;0.74
30538;1;0.82
215532;1;0.63
91301;1;0.81
231906;1;0.72
154552;1;0.82
126901;1;0.9
188142;1;0.77
189039;1;0.71
137394;1;0.63
243341;0;0.48
61746;1;0.72
95;1;0.58
29580;1;0.89
84118;1;0.85
177295;1;0.87
47474;1;0.88
130454;0;0.5
80317;1;0.81
134305;1;0.9
231397;1;0.74
280698;1;0.91
121702;1;0.86
173216;1;0.74
140988;1;0.56
234795;1;0.61
110749;1;0.87
184757;1;0.67
48530;1;0.85
78436;1;0.69
18740;1;0.69
127750;1;0.91
242511;1;0.78
232047;1;0.69
23088;1;0.96
190077;1;0.82
276302;1;0.75
145344;1;0.75
183991;0;0.5
112705;1;0.91
73218;1;0.99
71452;1;0.65
100684;1;0.86
159222;1;0.59
194182;1;0.96
237399;0;0.5
252020;1;0.51
7220;1;0.6
50378;1;0.86
128587;1;0.85
33146;0;0.49
179826;1;0.92
173215;1;0.82
110051;1;0.93
242427;1;0.82
67323;1;0.84
248067;1;0.81
252913;1;0.76
258163;1;0.82
190541;1;0.66
40670;1;0.62
148655;1;0.89
226557;1;0.69
148973;1;0.74
275918;1;0.71
26295;1;0.89
86947;1;0.53
19361;1;0.81
264087;1;0.89
209131;1;0.86
16068;1;0.83
183855;0;0.5
217229;1;0.83
228561;1;0.85
171593;1;0.73
240216;1;0.51
183747;1;0.8
250687;1;0.92
88051;0;0.42
264949;1;0.9
5063;1;0.71
253270;1;0.59
141080;1;0.68
233169;1;0.69
137282;1;0.82
218448;1;0.7
39814;1;0.96
25553;1;0.81
106456;1;0.76
173953;1;0.56
27295;1;0.79
242903;1;0.69
153999;1;0.63
61152;1;0.9
254826;1;0.6
231200;1;0.57
220655;1;0.59
171730;1;0.77
